-90,28,17,-1,0,-1,-91,30,20,-1,0,-1,-90,29,20,-1,0,-1,-69,-9,75,-7,-3,0,-68,-11,74,-7,-3,0,-67,-14,77,-9,-3,0,-77,-9,60,-3,2,2,-73,-13,61,-3,1,2,-79,-18,67,-4,2,1,3
-92,2,23,0,1,0,-92,0,25,0,0,0,-91,2,27,-1,0,-1,-65,-9,80,-9,-2,0,-62,-12,78,-8,-3,0,-64,-12,77,-9,-3,-1,-74,16,75,-4,2,2,-68,12,75,-3,3,2,-63,12,73,-3,2,2,1
-88,30,16,-2,0,-1,-87,30,18,-1,0,-1,-87,29,18,-1,0,-1,-70,-13,76,-6,-2,-1,-66,-21,77,-9,-2,-1,-65,-23,77,-9,-3,0,-73,-26,70,-4,2,1,-76,-25,61,-4,2,1,-78,-17,67,-4,2,1,3
-89,9,44,-1,0,-1,-88,9,46,-1,0,0,-90,8,45,-1,0,0,-77,-15,61,-7,-3,-1,-77,-16,61,-6,-3,-1,-77,-17,59,-7,-3,-1,-82,6,55,-3,1,1,-81,6,53,-3,1,1,-81,0,56,-3,1,1,2
-95,0,20,-1,-1,-1,-96,1,19,-1,-2,-1,-96,1,19,-1,-1,0,-63,-11,79,-8,-2,0,-61,-12,79,-7,-3,0,-61,-13,79,-6,-3,0,-65,17,77,-2,2,1,-65,18,75,-2,3,2,-63,22,76,-3,3,2,1
-86,-18,48,-1,1,-1,-85,-18,48,-1,0,-1,-85,-20,48,0,0,-1,-89,4,37,-7,-2,0,-94,5,35,-7,-3,0,-96,9,36,-8,-2,0,-86,14,48,0,0,0,-85,15,48,0,0,0,-83,16,50,0,0,0,4
-89,4,43,-2,0,-2,-91,4,43,-2,1,-1,-87,4,45,-1,0,0,-81,-13,60,-7,-2,0,-84,-14,61,-7,-3,0,-79,-17,59,-7,-3,0,-89,6,53,-3,2,2,-91,10,53,-3,1,1,-87,8,56,-3,1,0,2
-91,30,23,-1,5,0,-90,30,24,-2,4,1,-87,29,25,-1,4,1,-71,2,74,-12,-7,-2,-70,-3,73,-11,-6,-1,-73,-4,74,-11,-7,-1,-77,-26,60,-4,0,4,-76,-31,62,-4,1,4,-78,-27,62,-5,1,4,3
-87,-15,39,-1,0,0,-86,-16,38,-1,0,0,-87,-16,37,-1,-1,0,-91,7,49,-7,-3,0,-91,9,49,-8,-3,-1,-90,11,48,-7,-3,-1,-78,12,55,-1,2,2,-78,15,63,0,1,1,-78,14,64,0,1,2,4
-89,28,19,-1,0,0,-90,28,20,-1,0,0,-89,28,20,-2,0,0,-72,-11,73,-7,-3,-1,-69,-10,72,-7,-3,-1,-69,-9,72,-7,-3,-1,-79,-17,71,-3,3,2,-74,-13,69,-3,2,3,-76,-17,63,-4,2,3,3
-83,-20,51,-1,-1,0,-84,-17,49,-1,0,-1,-87,-17,49,-1,-1,-1,-96,6,32,-7,-3,0,-93,11,33,-7,-3,0,-87,12,35,-6,-2,0,-84,14,53,0,0,1,-85,12,56,0,1,1,-83,12,54,0,1,1,4
-87,-14,48,-1,0,0,-87,-16,48,-1,0,0,-85,-16,47,-2,0,0,-91,12,39,-7,-2,0,-92,10,38,-7,-3,0,-94,5,39,-7,-3,0,-85,13,59,0,1,1,-86,13,57,-1,0,1,-85,13,58,0,0,0,4
-89,7,38,-1,0,0,-90,9,38,-2,0,0,-91,7,38,-1,0,-1,-73,-14,64,-7,-1,0,-73,-15,65,-8,-1,0,-77,-9,64,-7,-2,0,-86,22,62,-3,3,2,-79,15,64,-4,4,2,-77,2,67,-3,4,2,2
-87,5,49,-2,0,0,-87,7,49,-1,0,0,-89,8,47,-1,0,-1,-81,-23,59,-7,-4,-1,-81,-21,60,-7,-3,0,-80,-18,58,-8,-3,0,-86,0,49,-3,2,1,-87,2,50,-3,2,1,-88,7,57,-4,2,1,2
-87,8,42,-1,-1,0,-86,10,44,-1,-1,0,-86,8,45,-2,-1,0,-79,-17,63,-7,-2,0,-82,-18,59,-6,-2,0,-80,-15,59,-5,-1,0,-82,3,64,-2,2,2,-82,3,64,-3,3,2,-81,1,63,-3,3,2,2
-89,5,40,0,0,0,-87,9,41,0,0,0,-89,8,42,-1,0,-1,-84,-11,62,-7,-4,0,-88,-9,62,-7,-4,-1,-82,-13,60,-8,-4,-1,-85,4,59,-3,1,1,-84,10,53,-3,1,1,-77,12,48,-3,2,1,2
-84,-19,47,-1,0,-1,-83,-18,48,-1,0,-1,-83,-17,48,-1,0,0,-91,5,34,-6,-3,0,-92,2,36,-6,-4,0,-95,0,36,-8,-4,0,-82,14,52,0,0,0,-82,13,51,0,0,0,-83,14,51,0,0,0,4
-91,2,23,-2,-2,-2,-95,0,23,-2,-2,-2,-97,1,22,0,-1,-1,-60,-15,78,-9,-2,0,-61,-19,78,-8,-1,0,-60,-19,79,-7,-1,0,-63,20,75,-3,3,2,-66,20,72,-3,3,2,-60,20,73,-3,3,2,1
-84,-19,46,-1,0,0,-83,-18,48,-1,0,0,-84,-18,48,-1,0,-1,-93,6,37,-6,-2,0,-91,9,38,-6,-2,0,-91,4,37,-8,-2,0,-85,15,50,0,0,0,-85,15,49,0,0,1,-84,17,50,0,0,1,4
-89,31,17,-1,0,-1,-89,30,18,-1,0,-1,-90,29,17,0,0,-1,-69,-17,75,-7,-2,0,-67,-13,74,-7,-2,0,-64,-18,74,-7,-2,-1,-77,-21,68,-2,3,2,-80,-14,67,-1,2,2,-80,-17,68,-3,2,1,3
-87,-14,45,-1,0,0,-86,-16,44,-1,0,0,-85,-18,44,0,0,-1,-87,12,46,-8,-2,-1,-87,6,46,-8,-2,0,-89,2,46,-7,-2,0,-80,8,49,-1,1,1,-85,8,50,0,1,0,-83,11,60,0,1,0,4
-88,7,42,-2,0,-1,-89,8,44,-1,0,-1,-86,6,47,-1,0,-1,-78,-17,59,-8,-4,0,-80,-12,60,-8,-3,0,-82,-13,60,-7,-3,-1,-78,7,56,-3,3,2,-82,10,56,-3,3,2,-83,18,59,-2,3,1,2
-89,28,18,-3,0,0,-87,28,16,-2,0,0,-87,27,17,-2,0,0,-69,-10,73,-8,-3,-1,-69,-8,75,-8,-3,-1,-71,-11,75,-7,-3,-1,-77,-15,64,-2,3,2,-73,-22,62,-4,3,3,-71,-24,65,-4,2,3,3
-88,4,40,-1,0,0,-89,5,38,-1,0,-1,-91,7,39,0,0,-1,-80,-17,64,-6,-2,0,-77,-15,61,-7,-2,0,-76,-11,62,-7,-3,-1,-88,12,55,-3,1,0,-87,11,55,-3,1,0,-82,3,59,-3,1,1,2
-90,12,47,0,0,-1,-87,11,42,0,1,-1,-86,10,43,0,1,-1,-85,-16,61,-8,-4,0,-82,-17,63,-9,-4,-1,-75,-17,61,-7,-3,0,-85,7,51,-3,1,1,-85,6,50,-2,1,1,-86,2,51,-2,1,2,2
-89,8,43,-2,0,0,-89,9,45,-2,-1,0,-87,10,48,-1,0,0,-75,-20,58,-7,-2,0,-75,-13,58,-8,-2,0,-81,-12,58,-7,-2,0,-82,4,56,-3,2,2,-83,6,51,-3,3,1,-84,8,52,-3,3,1,2
-87,34,10,-2,0,0,-87,35,13,-1,0,-1,-86,36,13,0,0,-1,-61,-25,76,-7,-2,-1,-62,-24,78,-5,-1,0,-66,-25,78,-7,-2,0,-76,-26,66,-3,1,1,-76,-22,63,-2,1,1,-77,-24,63,-2,2,1,3
-86,-16,41,-1,0,0,-85,-18,41,0,0,0,-86,-17,41,-1,0,0,-94,5,44,-6,-3,-1,-98,6,44,-7,-2,0,-93,8,45,-8,-3,0,-80,11,48,-1,1,1,-87,14,51,-1,1,2,-89,18,44,-1,1,2,4
-89,6,44,-2,1,-1,-88,5,45,-1,0,0,-91,6,47,-1,1,0,-78,-16,59,-7,-3,0,-78,-18,58,-8,-4,0,-75,-17,58,-7,-3,0,-86,6,55,-3,2,2,-87,5,52,-3,2,2,-87,1,57,-2,2,3,2
-87,32,18,-1,0,0,-88,33,18,-2,0,-1,-88,33,16,-1,0,-1,-62,-10,77,-6,-2,-1,-60,-16,77,-6,-2,0,-63,-19,75,-8,-2,0,-75,-22,66,-3,3,1,-78,-24,68,-3,3,1,-76,-27,63,-2,3,1,3
-85,-17,48,-1,0,0,-85,-17,45,-2,0,0,-84,-16,44,-2,0,0,-90,2,36,-7,-3,0,-90,2,36,-6,-2,0,-92,4,36,-7,-2,0,-84,16,51,0,0,0,-83,14,52,0,0,0,-83,14,52,0,1,0,4
-89,31,15,0,0,-1,-89,29,17,-1,-1,0,-88,25,15,-1,-1,0,-70,-13,75,-7,-3,0,-68,-15,74,-8,-3,0,-69,-12,74,-7,-3,-1,-77,-19,62,-3,2,1,-77,-13,62,-3,3,1,-76,-14,69,-2,3,3,3
-85,8,47,-2,1,-2,-88,7,46,-1,1,-1,-91,5,46,-1,0,-1,-75,-17,59,-6,-4,0,-79,-14,59,-6,-3,-1,-79,-14,59,-7,-2,-1,-80,0,50,-3,1,1,-84,1,53,-3,1,2,-84,1,54,-2,1,3,2
-87,-21,49,-2,0,-1,-85,-20,48,-1,-1,-1,-86,-19,49,0,0,0,-93,13,38,-7,-1,0,-94,8,39,-9,-1,0,-91,4,41,-8,-1,0,-84,13,47,0,0,0,-84,13,48,0,0,1,-84,13,48,0,0,0,4
-91,2,25,-1,-3,0,-92,1,24,0,-1,0,-94,0,29,0,0,0,-64,-14,78,-6,-1,0,-62,-12,78,-5,-1,-1,-64,-9,79,-7,-1,-1,-63,21,80,-2,2,2,-63,22,81,-3,2,2,-67,16,79,-2,2,2,1
-91,2,19,-1,-1,-1,-92,5,17,-1,-1,-2,-90,3,18,-1,-1,-1,-61,-13,82,-8,-2,0,-61,-14,81,-7,-2,0,-61,-11,80,-6,-2,0,-72,16,80,-2,3,2,-73,15,80,-2,3,2,-69,11,77,-3,2,2,1
-87,35,18,-1,0,-2,-87,35,18,-1,0,-2,-86,35,18,-2,0,-1,-62,-16,77,-5,0,1,-63,-21,77,-6,0,0,-68,-23,78,-6,-1,0,-74,-21,75,2,1,0,-74,-21,75,2,1,0,-73,-23,91,1,2,0,3
-87,26,19,-1,0,0,-88,27,17,-1,-1,-1,-89,29,17,-1,-1,-1,-71,-15,75,-9,-3,0,-68,-16,76,-8,-3,0,-65,-16,74,-8,-3,-1,-73,-15,67,-3,2,1,-72,-16,69,-3,2,1,-73,-15,63,-4,2,1,3
-92,-1,25,-1,0,-1,-94,2,24,-2,0,0,-94,2,22,-1,0,0,-67,-16,78,-8,-2,0,-67,-11,79,-7,-2,0,-66,-13,80,-6,-1,0,-62,10,63,-3,2,2,-65,11,71,-3,2,2,-67,14,80,-4,2,2,1
-84,-16,50,-1,0,-1,-85,-18,49,-1,0,-1,-86,-18,48,-2,0,-1,-85,7,40,-7,-3,0,-91,11,42,-8,-3,0,-97,5,40,-8,-2,0,-82,12,44,-1,1,2,-84,17,51,0,1,2,-85,15,51,0,0,1,4
-85,-17,48,0,0,-1,-85,-18,49,-1,0,-1,-84,-19,48,-1,0,-1,-90,8,38,-8,-2,-1,-86,1,37,-9,-1,-1,-91,1,36,-8,-1,0,-84,15,53,0,1,1,-85,15,51,0,0,1,-85,13,50,0,0,0,4
-85,6,47,-1,0,-1,-87,4,47,-2,0,-1,-87,9,47,-1,0,0,-87,-16,60,-7,-2,0,-88,-17,59,-7,-3,0,-86,-12,57,-8,-3,0,-85,1,51,-3,2,1,-85,4,53,-4,2,1,-83,8,61,-3,2,2,2
-82,-19,51,-1,0,-1,-81,-20,53,-1,0,-2,-81,-19,54,0,0,-1,-96,8,32,-6,-2,0,-95,6,34,-4,-1,0,-92,7,33,-6,-3,0,-86,19,55,0,0,1,-85,21,55,0,1,1,-85,19,55,0,1,1,4
-90,3,42,0,0,0,-90,5,40,0,0,0,-91,5,41,0,0,-1,-80,-10,62,-7,-1,-1,-76,-11,62,-6,-1,-2,-82,-7,61,-4,-2,-2,-78,7,59,-2,2,1,-82,7,61,-2,2,0,-84,6,61,-2,2,0,2
-90,8,39,-3,1,0,-90,6,40,-3,1,0,-91,7,38,-2,0,-1,-75,-21,66,-11,-2,0,-79,-12,69,-11,-3,0,-81,-9,68,-9,-3,0,-78,15,53,-4,3,5,-80,10,48,-4,3,4,-77,9,50,-4,3,4,2
-87,36,15,-1,0,-1,-88,36,15,-1,0,-1,-86,36,14,0,0,-1,-60,-22,77,-6,-2,0,-58,-21,78,-6,-2,0,-62,-23,77,-7,-3,0,-71,-22,65,-1,2,3,-74,-25,65,-2,2,2,-77,-25,69,-2,2,2,3
-92,5,29,-1,0,0,-94,3,31,-2,0,0,-93,4,28,-2,0,0,-59,-10,79,-7,-2,-1,-63,-9,79,-6,-2,-1,-68,-16,76,-6,-2,-1,-60,16,76,-3,3,2,-63,23,77,-3,2,2,-68,19,70,-3,2,1,1
-91,1,25,0,0,-1,-91,2,24,-1,0,-2,-91,2,25,-1,1,-1,-67,-10,79,-7,-4,0,-73,-11,77,-6,-3,0,-70,-11,76,-6,-3,0,-68,15,74,-3,2,2,-68,18,78,-2,3,2,-71,15,78,-3,2,2,1
-89,8,46,-2,-1,0,-90,9,47,-2,0,0,-89,10,47,-1,0,0,-78,-21,59,-9,-3,-1,-80,-17,60,-9,-3,0,-82,-18,59,-6,-2,0,-88,1,59,-2,1,1,-85,0,58,-2,1,0,-88,3,54,-3,2,1,2
