-96,-3,13,-2,1,-1,-97,-1,16,-2,1,0,-95,3,14,-1,1,-1,-52,-12,84,-7,-2,-2,-54,-8,84,-7,-2,-1,-58,-8,84,-4,-1,-1,-64,9,75,-3,3,1,-67,7,79,-2,3,1,-67,13,80,-2,4,0,2
-93,1,5,-1,-1,0,-92,3,6,-1,0,0,-92,5,7,0,-1,0,-60,-14,79,-6,-1,-1,-61,-15,80,-5,-1,-1,-61,-13,81,-7,-2,-1,-65,10,77,-2,3,1,-63,11,73,-2,3,1,-65,13,73,-2,3,1,2
-118,12,34,-35,9,5,-117,11,34,-35,9,5,-115,6,36,-36,9,5,-78,-12,76,-24,7,20,-77,-14,75,-23,7,20,-79,-12,74,-20,7,20,-53,4,44,-27,0,7,-53,3,43,-28,0,7,-49,7,43,-27,0,8,1
-88,2,18,0,-1,-1,-91,3,20,-1,-1,0,-95,0,21,-1,-2,0,-56,-11,86,-7,-2,0,-59,-9,85,-8,-2,-1,-60,-10,84,-8,-3,0,-53,11,86,-2,2,1,-50,9,83,-1,2,2,-51,12,81,-1,2,2,2
-96,-6,7,24,2,-6,-95,-5,9,25,2,-6,-98,-8,11,26,2,-6,-94,-2,85,7,3,-29,-94,-2,84,6,4,-30,-94,-8,85,6,4,-29,-70,4,72,5,-9,-2,-66,9,72,7,-9,-2,-68,14,74,7,-9,-2,1
-91,25,17,59,-1,-9,-91,24,20,57,-1,-10,-92,28,24,56,-1,-10,-78,-25,61,34,4,-30,-79,-27,63,34,3,-31,-81,-28,63,35,2,-32,-75,2,71,37,2,-37,-74,0,72,36,2,-37,-75,-2,67,36,2,-37,1
-106,-2,36,16,-4,-1,-107,-3,36,17,-5,-1,-111,0,36,17,-5,-1,-62,-20,73,10,10,-35,-66,-17,73,10,10,-36,-63,-17,75,12,10,-36,-72,22,77,8,9,-29,-71,16,77,8,10,-29,-69,17,76,8,10,-28,1
-95,1,10,-1,-1,0,-93,5,11,-2,-1,0,-96,3,11,-2,-1,0,-56,-12,85,-7,-2,0,-54,-14,86,-7,-3,0,-53,-11,85,-8,-3,0,-59,10,83,-4,3,1,-62,11,79,-3,3,2,-56,11,79,-4,3,3,2
-89,9,34,-13,-10,-1,-87,12,31,-13,-10,-1,-85,14,30,-12,-11,-2,-69,-9,67,-28,19,3,-67,-10,65,-28,19,3,-70,-10,65,-29,21,3,-75,11,67,-10,13,11,-75,17,68,-11,12,10,-80,14,63,-12,12,9,1
-94,0,14,-1,0,0,-97,2,16,-1,0,0,-97,2,16,-2,0,0,-64,-13,81,-7,-3,0,-64,-13,79,-6,-2,-1,-62,-13,78,-8,-2,-1,-62,20,77,-4,3,2,-67,19,74,-3,3,2,-64,18,72,-3,3,2,2
-106,7,10,4,-6,0,-107,6,11,3,-6,0,-109,9,15,3,-5,0,-79,-25,87,-10,-28,0,-82,-19,88,-12,-28,0,-84,-12,86,-13,-27,0,-76,19,76,-7,-23,9,-73,15,77,-8,-24,8,-72,10,81,-9,-24,8,1
-92,-9,19,-21,-29,12,-94,-4,24,-21,-29,11,-92,-2,23,-21,-29,11,-53,-14,68,-19,-6,16,-59,-18,68,-19,-7,15,-59,-19,68,-19,-7,15,-49,8,60,-12,7,7,-48,7,58,-12,8,8,-42,9,56,-12,8,8,1
-95,5,14,-23,9,0,-95,9,11,-22,9,0,-89,9,9,-22,9,0,-76,-20,108,-27,-27,10,-79,-19,108,-28,-28,10,-78,-17,107,-26,-28,11,-65,14,89,-11,-30,3,-60,12,89,-12,-30,2,-60,12,83,-12,-29,1,1
-93,5,19,-2,0,-1,-96,6,16,-1,0,-1,-94,5,13,-1,0,0,-58,-16,85,-10,-2,0,-61,-13,85,-9,-2,0,-64,-10,84,-7,-2,0,-58,17,79,-2,2,2,-59,15,78,-3,2,3,-57,14,79,-2,2,3,2
-98,0,13,4,-4,0,-96,1,15,3,-4,0,-97,3,16,2,-2,0,-59,-13,84,-5,-1,-4,-56,-16,81,-4,-1,-4,-56,-15,81,-4,-2,-5,-59,18,80,0,3,-2,-61,14,84,-1,3,-2,-64,11,83,0,3,-3,2
-96,1,15,-1,0,-1,-93,0,16,-1,0,-1,-91,-1,15,-1,0,-1,-60,-17,83,-7,-2,0,-62,-16,83,-9,-3,0,-62,-14,81,-8,-3,0,-57,12,79,-3,3,3,-59,11,80,-2,3,3,-57,13,81,-3,3,2,2
-98,0,23,-9,0,0,-96,3,16,-9,0,0,-95,4,15,-8,0,0,-57,-14,82,-11,-3,7,-55,-14,82,-13,-3,7,-54,-11,84,-13,-3,6,-64,13,74,-8,4,8,-58,14,72,-7,4,8,-56,14,75,-7,3,7,2
