101,10,32,-4,0,0,105,11,29,-3,0,0,105,9,29,-2,0,-1,-68,-9,76,-9,-3,0,-67,-10,75,-7,-3,0,-64,-12,73,-7,-3,-1,-64,9,81,-1,-4,3,-67,8,77,-2,-3,2,-66,11,76,-2,-3,0,103,4,29,-2,0,0,105,5,27,-1,0,-1,104,5,29,-1,0,-2,-67,-10,76,-7,-3,-1,-64,-9,77,-7,-4,-1,-61,-10,78,-7,-3,0,-65,20,79,-1,-4,3,-65,13,79,-1,-4,1,-65,8,80,-1,-3,1,101,5,33,-2,0,-1,104,6,32,-2,0,-1,101,5,31,-2,0,-1,-66,-15,74,-6,-3,-1,-63,-14,75,-6,-3,0,-64,-13,77,-7,-3,-1,-68,12,79,-1,-4,1,-63,10,81,-1,-4,0,-57,7,78,-1,-4,2,101,3,30,-2,-1,0,99,4,29,-3,-2,0,98,5,27,-2,-2,-1,-64,-8,76,-9,-3,-2,-68,-13,76,-7,-3,-2,-72,-15,78,-6,-2,-1,-62,9,76,-2,-4,2,-64,7,77,-2,-3,2,-66,8,74,-2,-3,2,1
105,9,31,0,-1,-1,105,7,30,0,-1,-1,105,5,30,0,0,0,-64,-13,78,-8,-2,0,-68,-18,79,-9,-1,0,-69,-15,76,-8,-2,0,-63,10,80,-1,-1,2,-67,10,80,-1,-1,2,-65,11,79,-1,-1,3,99,5,24,0,0,0,99,6,29,0,-2,0,100,6,33,0,-2,0,-56,-17,77,-8,-1,0,-62,-16,76,-7,-1,0,-71,-14,75,-7,-2,0,-71,13,81,-1,0,1,-67,14,84,-2,-1,1,-66,13,81,-2,-1,2,100,5,29,0,-1,-1,99,6,31,0,-1,0,101,6,30,1,0,0,-67,-18,77,-8,-2,0,-60,-14,77,-8,-3,0,-60,-11,75,-8,-3,0,-62,17,83,-1,-1,2,-62,18,81,-1,-1,1,-65,16,78,-1,0,2,102,7,26,0,0,-1,104,9,26,0,0,-1,103,6,29,0,0,-1,-64,-9,76,-6,-1,-1,-67,-10,76,-6,-1,0,-63,-12,77,-6,-2,0,-67,10,77,-1,-2,3,-66,9,77,-1,-1,2,-65,13,78,-1,0,2,1
97,2,27,-2,0,0,99,-1,27,-1,0,0,102,3,27,-2,0,0,-60,-7,78,-7,-3,0,-64,-10,78,-8,-3,0,-66,-17,78,-7,-2,0,-65,9,79,-1,-3,2,-62,12,77,-1,-2,2,-60,10,83,-1,-3,1,101,6,25,0,0,0,102,8,27,0,-1,0,102,8,30,0,-1,-1,-69,-13,79,-7,-4,0,-65,-13,79,-7,-4,0,-67,-15,78,-8,-4,0,-69,7,86,-1,-2,2,-72,8,84,-1,-2,3,-71,9,80,-1,-2,2,105,3,28,-2,0,-1,102,6,26,-2,0,-1,97,7,27,-1,0,-1,-67,-15,78,-6,-3,0,-65,-11,77,-7,-3,0,-64,-12,77,-9,-4,0,-68,11,79,-1,-3,2,-69,13,78,-1,-3,1,-66,8,78,-1,-3,0,103,3,31,-1,0,0,103,4,29,-2,0,-1,102,8,29,-2,0,-2,-70,-11,75,-8,-4,0,-66,-14,74,-8,-3,0,-62,-14,73,-8,-3,0,-68,6,77,-2,-2,4,-68,9,74,-2,-3,2,-67,12,74,-2,-2,2,1
104,6,28,-1,0,-1,104,6,28,-1,0,-1,100,9,27,-1,0,0,-64,-13,77,-7,-2,0,-70,-15,76,-7,-2,0,-75,-13,76,-7,-2,-1,-64,11,77,-1,0,1,-64,11,81,-1,0,1,-64,10,82,-1,-1,1,101,10,28,-1,-1,0,102,9,28,-1,-1,0,102,5,28,0,0,0,-66,-13,77,-8,-3,0,-62,-12,80,-8,-2,0,-65,-8,79,-8,-2,0,-64,13,79,-1,0,1,-64,12,81,-1,0,1,-63,10,81,-1,-1,3,100,6,28,0,0,-1,101,6,29,0,0,0,102,5,30,0,0,0,-65,-11,75,-8,-2,0,-66,-11,77,-9,-2,0,-66,-12,77,-9,-2,-1,-68,9,72,-1,-1,3,-67,12,76,0,-2,2,-67,13,75,0,-1,3,103,4,32,0,0,0,102,6,33,0,0,0,102,9,30,-1,-2,0,-62,-14,75,-8,-3,0,-65,-12,75,-8,-3,0,-64,-6,76,-7,-3,-1,-69,12,75,-1,-2,2,-65,12,76,-2,-2,1,-64,12,79,-1,-2,1,1
101,8,29,-1,0,-1,101,5,30,-2,0,-1,102,3,32,-1,0,-1,-66,-10,74,-7,-2,0,-66,-10,74,-8,-3,-1,-61,-14,76,-7,-3,0,-69,7,80,-1,-3,2,-63,6,79,0,-2,4,-62,9,82,-1,-2,4,100,4,26,-2,0,-2,98,6,28,-2,0,-2,100,4,31,-1,0,-1,-61,-16,76,-8,-3,0,-64,-13,78,-7,-2,0,-67,-14,79,-7,-2,0,-63,13,84,-1,-1,2,-64,10,82,0,0,2,-65,6,80,-1,0,1,99,8,28,-1,0,-1,98,7,28,-1,0,-1,100,4,27,0,0,0,-69,-14,75,-8,-2,0,-70,-16,77,-7,-3,0,-66,-13,77,-6,-3,0,-68,14,78,-1,-1,2,-69,10,76,-2,-1,1,-67,11,79,-2,-1,0,102,8,29,-1,0,-1,103,9,29,-2,0,-1,102,7,28,0,0,-1,-66,-20,78,-8,-3,0,-66,-16,76,-9,-3,-1,-67,-14,76,-8,-3,-1,-66,10,79,-2,-2,2,-67,13,81,-2,-2,1,-66,15,77,-2,-2,1,1
91,8,68,-1,0,0,91,6,67,-1,0,-1,87,2,69,-1,0,-1,-95,-4,34,-7,-2,0,-95,-4,34,-8,-3,-1,-94,-4,36,-8,-3,-1,-87,9,41,-2,-2,2,-87,9,41,-2,-2,2,-87,9,41,-2,-2,2,90,7,64,0,0,0,89,5,67,0,0,0,92,2,68,0,0,0,-97,-4,36,-8,-3,0,-95,-6,37,-8,-3,0,-93,-12,36,-8,-3,0,-86,9,42,-2,-2,2,-86,9,42,-2,-2,2,-90,11,40,-2,-2,1,90,5,66,-1,0,0,90,7,68,-1,0,-1,89,5,67,-1,0,-1,-93,-5,35,-7,-2,0,-93,-5,35,-7,-2,0,-94,-11,37,-8,-3,-1,-90,11,40,-1,-2,2,-90,11,40,-1,-2,2,-90,11,40,-1,-2,1,87,3,68,-1,0,-1,87,3,68,-1,0,-1,87,4,65,-2,0,0,-91,-4,36,-8,-3,0,-89,0,34,-8,-3,-1,-89,-3,32,-7,-3,0,-90,11,40,-1,-2,1,-90,11,40,-1,-2,1,-90,11,40,-1,-2,1,1
91,4,64,-1,0,0,91,5,64,-1,0,0,89,4,63,0,0,0,-94,-3,36,-8,-2,0,-94,-3,37,-7,-2,0,-93,-7,37,-6,-1,0,-85,9,44,-1,-2,2,-85,9,44,-1,-2,1,-85,9,44,-1,-2,1,89,5,65,-1,0,0,89,5,63,-2,0,0,91,7,61,-2,0,0,-93,-5,40,-7,-2,0,-92,-8,40,-8,-3,0,-89,-6,40,-7,-2,0,-88,6,41,-1,-2,1,-84,9,39,-1,-3,2,-88,9,42,-1,-3,2,90,5,63,-2,0,0,92,4,62,-1,0,0,94,6,61,0,0,-1,-93,0,38,-7,-3,-1,-83,0,39,-7,-2,-1,-81,-1,41,-6,-1,0,-90,3,42,-1,-1,1,-90,4,42,-1,-2,1,-91,4,44,-1,-4,2,92,3,65,-1,-1,-1,91,4,64,-1,0,-1,90,5,63,0,0,0,-90,-3,38,-6,-2,0,-96,0,39,-7,-3,0,-96,-7,39,-7,-2,0,-87,6,44,-1,-3,2,-88,6,47,-1,-3,2,-87,6,45,-1,-3,2,1
104,8,34,0,0,0,103,10,32,-1,0,0,100,5,33,-1,0,0,-72,-9,73,-7,-3,-1,-70,-9,73,-7,-3,-1,-65,-7,75,-7,-3,-1,-73,10,75,-1,-3,1,-72,10,74,-1,-2,1,-69,9,73,-2,-2,2,100,10,33,-1,0,0,102,8,30,-1,0,0,104,6,32,-1,0,0,-70,-4,77,-7,-2,0,-65,-4,75,-6,-1,0,-67,-9,75,-5,-2,-1,-68,7,83,-2,-2,2,-72,7,78,-2,-1,2,-70,14,75,-2,-1,0,99,10,32,-3,0,0,100,8,31,-1,0,-1,101,8,31,0,0,-1,-65,-6,78,-7,-1,0,-65,-6,78,-7,-1,0,-66,-12,76,-8,-1,0,-74,9,78,-1,-1,1,-67,13,79,-1,-1,1,-65,11,80,-1,-1,2,104,5,35,0,0,-1,102,6,35,0,0,-1,101,8,34,0,0,0,-67,-15,76,-7,-2,0,-67,-15,76,-8,-2,0,-70,-11,78,-10,-2,0,-69,12,83,-2,-2,1,-72,12,80,-1,-1,2,-72,13,76,-2,-1,2,1
98,6,32,-1,0,0,100,8,30,-1,0,0,101,9,31,-2,0,-1,-69,-6,76,-7,-3,-1,-65,-9,73,-7,-3,0,-68,-12,74,-6,-3,0,-70,11,78,0,-2,3,-66,12,76,-1,-1,2,-65,12,78,-1,-2,1,99,6,34,-2,0,-1,100,6,33,-2,0,0,100,6,32,-1,0,0,-64,-7,74,-8,-3,-1,-66,-6,75,-6,-2,0,-68,-11,75,-5,-2,0,-66,10,83,-1,-2,1,-66,10,84,-1,-2,2,-65,7,79,-1,-2,2,100,5,32,-1,0,0,102,5,33,-1,0,0,103,4,33,-1,0,-1,-67,-20,75,-6,-2,-1,-62,-15,73,-7,-2,0,-62,-9,76,-8,-3,0,-71,8,81,0,-2,2,-73,9,80,-1,-2,1,-68,10,79,-2,-2,1,103,6,28,-2,0,-1,100,7,31,-2,0,-1,101,6,35,-1,0,-1,-62,-6,76,-6,-2,0,-69,-10,77,-8,-3,-1,-71,-13,76,-8,-3,0,-69,9,75,-1,-1,1,-69,4,78,-1,-1,1,-67,6,80,-1,-1,1,1
102,5,32,-1,-1,0,102,6,32,0,-1,0,106,10,31,0,0,-1,-66,-21,76,-6,-3,0,-65,-18,76,-6,-2,0,-66,-8,75,-7,-1,0,-69,10,78,-1,-2,3,-70,5,77,-1,-3,3,-68,4,79,-1,-3,2,100,2,31,-1,-1,0,98,4,31,-1,-1,-1,98,7,31,-1,0,0,-69,-15,74,-7,-2,0,-59,-21,75,-7,-3,0,-59,-19,74,-7,-2,0,-68,13,78,-1,-2,3,-69,16,76,-1,-2,3,-64,16,77,-1,-3,3,101,8,31,-1,0,-1,101,8,34,0,0,0,102,6,34,0,0,0,-74,-14,74,-8,-3,-1,-73,-15,74,-7,-3,0,-68,-16,77,-7,-3,0,-65,14,81,-1,-1,2,-70,12,82,-1,-1,2,-73,12,76,-1,-1,3,101,8,34,0,0,-1,104,8,33,-1,0,-1,105,8,31,-1,0,0,-70,-17,76,-6,-1,0,-72,-15,77,-6,-1,0,-71,-11,77,-7,-1,0,-68,9,81,-1,-2,3,-68,12,79,-2,-2,2,-62,10,77,-1,-3,2,1
103,5,33,-1,0,-1,104,4,32,0,0,-1,104,7,31,0,0,-1,-70,-15,76,-7,-2,0,-67,-14,77,-7,-2,-1,-70,-14,76,-8,-2,0,-62,7,81,-1,-2,2,-63,8,80,0,-2,2,-68,11,81,-1,-2,2,101,6,32,-1,0,0,99,6,32,-1,0,-1,101,5,33,-2,0,-1,-63,-12,73,-8,-2,0,-67,-15,77,-6,-2,0,-64,-19,77,-7,-2,0,-64,10,76,0,-1,3,-64,12,77,0,-2,3,-66,11,77,0,-2,3,102,7,35,0,0,-1,106,10,33,0,0,-2,106,9,32,0,0,-2,-70,-13,73,-8,-3,0,-68,-7,72,-8,-2,0,-71,-8,72,-8,-2,0,-70,7,76,-1,-2,3,-66,10,76,-1,-2,2,-61,7,78,-1,-2,3,102,6,32,0,0,0,103,8,33,0,0,-1,102,8,35,1,0,-2,-64,-10,74,-8,-2,0,-64,-10,74,-7,-2,0,-63,-9,76,-8,-2,0,-70,10,81,-1,-2,2,-66,10,80,-1,0,2,-64,8,78,-1,-1,2,1
103,7,27,-1,0,0,101,6,30,-1,0,0,101,6,29,-2,0,0,-69,-12,76,-6,-2,0,-71,-13,75,-7,-2,0,-67,-13,77,-8,-2,0,-67,12,80,-1,-2,3,-66,11,79,-1,-2,1,-62,11,80,-2,-2,0,105,5,28,-2,0,-1,104,4,28,-1,0,-2,101,6,26,0,0,-1,-64,-11,75,-7,-2,0,-67,-12,76,-7,-3,0,-71,-10,75,-7,-3,0,-67,9,80,-1,-4,1,-64,10,82,-1,-4,2,-59,10,80,-1,-3,1,101,3,31,-2,0,-1,98,5,30,-1,0,-1,102,7,29,-1,0,0,-66,-16,77,-7,-2,0,-61,-14,77,-7,-2,0,-65,-10,76,-7,-2,-1,-62,12,83,-1,-3,2,-65,17,83,-2,-3,2,-65,11,80,-2,-3,2,103,3,30,0,0,-1,102,4,29,-1,0,-1,98,10,27,-1,0,-1,-63,-9,77,-7,-2,0,-64,-11,77,-8,-3,0,-69,-12,78,-7,-2,-1,-67,12,80,-1,-3,1,-66,13,77,-1,-3,2,-63,13,83,-1,-3,2,1
101,8,37,-2,-1,-1,102,6,35,-1,0,0,102,8,35,0,0,0,-70,-10,75,-6,-2,0,-63,-14,75,-8,-2,-1,-66,-13,76,-7,-2,-1,-70,10,80,-1,-2,1,-70,13,78,-1,-3,2,-69,14,78,-2,-2,3,100,6,34,0,0,-1,100,5,33,-1,0,-2,101,5,32,-1,0,-1,-69,-9,74,-9,-4,-1,-71,-12,75,-7,-3,0,-72,-11,74,-6,-2,0,-67,10,79,-1,-2,1,-69,11,76,-1,-2,1,-67,13,75,-1,-2,2,105,7,34,-1,0,0,103,11,34,-1,0,0,101,9,33,-1,0,0,-63,-9,73,-7,-2,0,-66,-10,72,-5,-2,0,-65,-14,73,-6,-2,0,-70,5,75,-1,-2,3,-67,7,77,0,-1,2,-65,6,76,-1,-1,2,102,5,37,-1,-1,0,100,5,34,0,0,-1,101,10,31,-1,0,-1,-67,-12,74,-7,-2,0,-62,-16,74,-7,-2,0,-63,-13,75,-7,-2,0,-65,6,76,-2,-3,3,-65,9,75,-1,-3,3,-64,4,78,-1,-1,2,1
103,8,30,-1,0,0,100,5,31,-1,0,-1,100,5,34,-2,0,0,-72,-12,74,-9,-4,0,-69,-9,73,-8,-3,0,-69,-9,73,-8,-3,0,-72,12,76,-3,-4,1,-70,14,76,-2,-3,2,-67,12,77,-2,-3,2,104,8,32,-2,0,0,101,7,32,-2,0,-1,102,8,34,-3,0,-1,-61,-11,76,-8,-4,0,-61,-11,76,-8,-4,-1,-63,-9,75,-6,-3,-1,-70,17,77,-1,-4,0,-70,13,76,-1,-4,1,-68,6,76,-2,-3,3,99,7,33,-2,0,0,100,6,33,-3,0,-1,102,4,31,-3,0,-2,-69,-5,73,-8,-3,0,-72,-7,75,-8,-3,0,-70,-13,75,-6,-2,0,-67,7,79,-2,-2,2,-65,12,78,-2,-3,1,-68,10,76,-3,-4,1,101,6,33,-3,0,0,103,6,34,-3,0,-1,102,6,32,-2,0,-1,-66,-15,76,-6,-3,-1,-62,-14,75,-7,-4,-1,-62,-14,75,-7,-3,-1,-70,11,77,-2,-4,2,-67,9,78,-2,-5,1,-70,11,78,-2,-5,0,2
104,3,25,-2,0,1,105,3,29,-1,0,0,105,0,32,-2,0,0,-70,-15,78,-8,-3,-1,-67,-16,78,-6,-3,-1,-60,-17,79,-5,-2,-1,-71,12,79,-1,-4,1,-67,11,79,-2,-4,1,-70,13,79,-2,-4,1,103,1,25,-3,0,-1,106,3,26,-2,0,-2,104,3,26,-1,0,-1,-68,-14,74,-7,-2,-1,-71,-11,75,-7,-3,-2,-65,-8,77,-7,-3,-2,-67,17,76,-1,-4,1,-67,12,81,-1,-3,0,-69,8,81,-1,-3,0,101,3,28,-2,0,0,102,3,24,-2,0,0,105,2,26,-2,0,0,-62,-8,77,-9,-4,-2,-66,-8,77,-6,-3,-3,-63,-13,77,-5,-3,-1,-65,11,77,-1,-3,1,-63,11,80,-1,-3,0,-59,10,81,0,-3,0,99,6,27,-3,0,0,102,5,27,-2,0,-1,103,4,25,-2,0,-1,-63,-16,77,-8,-2,-1,-62,-15,77,-8,-3,-1,-61,-16,78,-9,-3,-1,-65,15,78,0,-3,2,-64,12,80,0,-3,3,-70,14,78,-1,-3,3,1
105,5,27,-1,-1,0,105,8,29,-2,-1,-1,102,7,32,-2,-1,0,-70,-17,81,-7,-3,-1,-67,-19,80,-8,-3,0,-61,-13,79,-7,-3,0,-61,14,81,-2,-5,1,-62,13,82,-3,-3,1,-64,16,85,-2,-3,2,101,9,25,-1,0,0,101,4,25,-2,0,0,102,4,25,-2,-1,0,-68,-13,78,-8,-3,0,-65,-13,78,-8,-3,0,-69,-10,78,-8,-4,-1,-60,15,78,-3,-4,3,-59,15,81,-2,-3,2,-65,14,82,-1,-3,2,102,6,29,-1,0,0,99,7,30,-1,0,0,101,9,27,-1,0,0,-64,-15,79,-8,-3,0,-65,-14,76,-6,-3,0,-67,-13,76,-6,-4,0,-63,14,79,-3,-3,2,-71,12,81,-2,-3,2,-67,13,80,-2,-3,2,101,4,31,-1,-1,0,103,4,28,-1,-1,-1,105,7,27,-2,0,-1,-69,-12,80,-7,-3,0,-72,-6,78,-8,-3,0,-71,-9,79,-7,-3,0,-64,8,85,-1,-4,2,-69,13,82,-1,-4,2,-75,12,80,-1,-4,1,1
100,3,25,-2,0,-1,102,6,22,-2,-2,-1,102,8,22,-1,-3,0,-62,-7,78,-7,-4,0,-59,-5,78,-9,-3,0,-57,-11,78,-8,-3,0,-65,12,82,-2,-3,1,-65,14,80,-3,-4,2,-65,10,79,-2,-3,2,103,7,26,0,-1,-1,102,4,25,0,-2,-1,103,5,24,-1,-2,-1,-68,-13,76,-7,-2,0,-68,-13,76,-8,-3,0,-70,-16,77,-8,-3,0,-68,4,75,-1,-3,2,-68,9,79,0,-2,2,-66,16,78,-1,-3,1,104,5,24,-3,0,0,103,4,25,-2,0,-1,102,3,28,-1,-1,-1,-64,-9,79,-9,-4,-1,-65,-10,78,-7,-2,-1,-62,-12,78,-6,-2,0,-58,11,77,0,-4,1,-64,12,80,0,-4,0,-69,12,80,-1,-4,0,105,1,28,-2,0,-1,103,3,28,-1,0,-1,103,5,26,-1,0,-1,-61,-15,77,-6,-2,-1,-65,-11,76,-7,-2,-1,-71,-11,76,-8,-3,-1,-68,11,85,0,-3,1,-73,12,82,-1,-3,1,-72,9,82,-2,-3,1,1
103,9,33,0,-1,-1,104,9,31,0,-1,-1,102,8,30,0,-1,-1,-70,-10,73,-7,-3,-1,-73,-11,74,-7,-3,0,-73,-11,74,-6,-2,0,-66,15,80,-1,-1,2,-70,15,76,-1,-3,2,-74,12,74,-1,-3,2,99,10,34,0,-1,-2,100,10,34,0,0,-1,101,8,33,0,1,0,-69,-10,72,-7,-2,0,-71,-12,73,-7,-2,-1,-71,-14,77,-7,-3,0,-68,11,74,-2,-2,1,-70,8,72,-2,-2,1,-70,10,77,-2,-3,1,101,5,34,-2,0,0,102,5,30,-2,0,0,101,6,30,-1,0,-1,-72,-9,75,-6,-3,-1,-68,-10,74,-6,-3,-1,-68,-13,75,-8,-3,0,-67,12,77,-1,-3,2,-67,9,78,-1,-3,2,-66,10,77,-1,-2,2,102,6,33,-1,0,0,104,7,31,-2,0,-1,103,8,32,-1,0,-2,-69,-8,73,-8,-4,-1,-70,-7,73,-7,-3,0,-71,-10,74,-7,-3,0,-70,12,76,-1,-2,2,-69,11,76,-1,-2,3,-69,9,79,-1,-2,3,1
100,10,30,-5,0,-1,103,6,33,-2,0,-1,103,7,31,-2,0,0,-65,-15,75,-7,-4,-1,-66,-11,75,-6,-4,-1,-64,-11,75,-7,-4,-1,-63,11,79,-2,-3,2,-66,11,76,-2,-3,2,-68,10,77,-1,-4,3,100,6,29,-4,0,0,100,7,32,-3,0,-2,99,8,32,-3,0,-2,-67,-11,76,-9,-3,0,-66,-10,77,-8,-3,0,-68,-13,77,-6,-3,0,-71,8,77,-1,-4,0,-68,11,76,-1,-3,1,-67,13,77,-1,-3,1,103,7,30,-1,-1,0,100,7,31,-1,-1,0,99,5,28,-3,0,-2,-64,-12,78,-8,-3,0,-66,-10,77,-8,-3,-1,-70,-9,76,-7,-3,-1,-72,13,77,-1,-2,0,-69,9,75,-1,-3,1,-66,6,74,-1,-3,2,103,2,29,-4,-1,0,101,5,29,-2,0,-1,103,7,27,-2,0,0,-66,-6,76,-7,-3,0,-63,-8,76,-7,-3,0,-65,-11,76,-7,-3,0,-64,9,78,-1,-3,3,-64,13,81,-2,-3,2,-65,11,81,-1,-3,2,1
88,5,67,-1,0,0,88,6,66,-1,1,-1,89,6,67,-1,0,-1,-98,-7,34,-6,-2,0,-98,-7,34,-5,-1,0,-98,-7,34,-7,-2,0,-88,14,45,-2,-2,1,-88,14,45,-2,-2,1,-88,14,45,-2,-2,1,89,4,67,-1,0,0,87,4,68,-1,0,0,87,6,68,-1,0,-1,-100,-4,37,-7,-2,0,-93,-9,39,-6,-2,0,-87,-8,41,-6,-2,0,-88,14,45,-2,-2,1,-89,15,40,-2,-2,1,-89,15,40,-2,-2,1,90,8,67,-2,0,-1,91,8,67,-1,0,-1,91,7,67,-1,0,-1,-94,-5,37,-9,-3,0,-89,-6,36,-8,-2,0,-95,-5,36,-8,-1,0,-93,6,44,-2,-2,1,-93,6,44,-2,-2,1,-94,5,44,-2,-2,1,91,3,67,-1,0,0,89,4,67,-1,0,0,89,6,69,-1,0,0,-92,-9,37,-6,-2,0,-95,-7,36,-6,-1,0,-101,-5,36,-8,-2,0,-88,13,39,-1,-2,2,-88,13,39,-1,-2,2,-88,13,39,-1,-2,2,1
103,4,30,0,0,0,104,7,30,0,0,0,104,7,28,0,0,1,-67,-19,76,-7,-2,-1,-62,-14,75,-6,-2,-1,-64,-5,76,-6,-2,0,-70,12,76,-1,-1,2,-68,12,74,-1,-1,1,-64,11,76,-1,-1,1,102,7,29,0,0,-1,100,8,27,0,-1,-1,101,8,30,0,-1,0,-75,-11,76,-6,-2,0,-73,-13,75,-5,-2,0,-70,-15,74,-6,-2,0,-68,11,80,-1,-1,3,-70,11,80,-1,-3,2,-69,10,81,-1,-2,2,102,4,29,0,0,0,100,4,28,0,0,0,99,6,28,-1,0,0,-66,-13,77,-8,-4,0,-67,-12,75,-6,-3,0,-71,-11,75,-7,-2,-1,-64,13,76,-1,-1,2,-68,15,78,-1,-1,1,-67,11,80,-1,-2,1,105,6,29,0,0,0,103,9,30,0,0,0,102,7,28,0,0,0,-67,-8,76,-10,-3,0,-65,-10,76,-8,-3,0,-62,-12,76,-8,-3,0,-67,9,79,-1,-3,3,-65,10,81,-1,-2,4,-65,12,81,-1,-1,4,1
100,6,30,0,0,-2,99,8,27,-2,0,-2,102,7,27,-2,0,-2,-72,-11,77,-7,-1,-1,-71,-9,77,-6,-2,-1,-71,-9,77,-7,-3,0,-62,8,81,-1,-2,1,-66,6,82,-1,-1,2,-70,9,80,-1,-3,1,100,9,32,-1,0,0,103,2,31,-1,0,-1,104,0,28,0,0,0,-71,-13,77,-6,-3,0,-68,-16,79,-7,-2,0,-68,-21,78,-8,-3,0,-73,8,76,0,-2,1,-68,10,71,-1,-1,3,-66,11,75,-1,-1,3,100,5,32,-2,0,-1,104,5,29,-2,0,-2,104,8,31,-2,0,-2,-66,-6,75,-7,-3,0,-67,-8,76,-7,-2,0,-72,-7,76,-6,-1,0,-68,12,77,-1,-2,3,-65,11,80,-1,-2,2,-69,11,80,-1,-2,1,103,1,29,-1,0,-1,102,5,27,-1,0,-1,104,8,33,-2,0,-1,-66,-15,76,-5,-2,0,-65,-13,76,-6,-2,0,-66,-7,77,-7,-2,0,-68,10,75,-1,-2,2,-67,7,72,-2,-3,3,-65,11,76,-1,-3,2,1
100,5,32,-1,-1,0,99,8,29,0,-1,0,101,9,32,0,-1,0,-70,-12,76,-7,-2,0,-68,-13,78,-6,-3,0,-68,-13,75,-6,-3,-1,-66,13,82,-1,-3,3,-63,14,81,0,-3,3,-68,11,80,0,-3,2,102,6,30,-1,0,-1,101,9,30,-2,-1,-1,100,6,35,-1,-1,0,-63,-7,78,-6,-3,-1,-67,-9,78,-6,-3,-1,-68,-12,75,-7,-4,-1,-64,4,82,-1,-3,2,-65,5,81,-1,-4,2,-64,9,78,-2,-4,2,102,4,28,-1,0,0,102,7,29,-1,0,0,102,9,30,-1,-2,-1,-63,-11,77,-7,-3,0,-66,-16,76,-6,-2,0,-66,-19,75,-7,-2,0,-65,0,80,-1,-3,2,-66,3,81,-1,-4,2,-66,6,83,-1,-4,2,103,6,31,-2,0,-1,104,4,31,0,0,-1,107,6,30,-1,0,-1,-68,-14,78,-8,-3,-1,-65,-13,77,-7,-3,-1,-62,-12,77,-6,-2,0,-66,11,84,-1,-3,4,-63,10,84,-1,-3,2,-62,11,82,-2,-3,1,1
98,8,30,0,0,-2,101,8,29,0,0,-1,105,8,29,0,-1,0,-61,-10,78,-8,-3,0,-60,-8,77,-7,-2,0,-63,-11,76,-8,-2,0,-68,10,79,-1,-1,2,-65,10,78,-1,0,1,-63,9,75,-1,-1,2,103,9,32,0,0,-1,103,10,33,0,-1,0,102,8,29,0,-1,0,-66,-13,76,-7,-3,0,-70,-11,78,-8,-4,0,-67,-19,77,-7,-2,0,-65,9,79,-1,-1,2,-69,14,81,-1,-1,2,-67,13,82,-1,-1,3,100,9,30,1,1,-1,99,11,30,2,0,-1,98,11,31,2,0,-1,-66,-13,76,-7,-2,0,-65,-7,77,-8,-3,0,-69,-7,78,-7,-3,0,-68,9,79,-1,-2,1,-70,11,81,-1,-2,0,-74,13,81,0,-2,2,106,10,28,0,-1,-1,106,9,28,0,-1,0,103,4,28,0,-1,-1,-63,-12,77,-7,-2,0,-64,-13,74,-7,-2,0,-64,-13,74,-7,-3,0,-63,11,77,-2,-2,4,-65,10,77,-2,-3,3,-63,8,76,-2,-3,2,1
104,5,30,-2,0,0,104,4,30,-1,0,0,101,4,29,0,0,0,-64,-15,76,-7,-2,0,-61,-20,77,-7,-2,0,-64,-21,76,-6,-1,0,-65,8,77,-2,-1,2,-66,8,79,-1,0,2,-65,11,80,-1,0,1,102,5,23,-1,0,0,99,5,25,0,0,-1,100,4,30,0,0,-1,-66,-12,78,-7,-3,0,-66,-15,77,-8,-2,-1,-66,-13,77,-8,-2,0,-64,10,78,-2,-2,2,-62,11,78,-1,-3,2,-62,10,80,-2,-2,2,105,7,26,0,0,0,103,5,26,0,0,0,102,4,31,0,0,0,-66,-15,77,-7,-2,0,-67,-18,77,-6,-2,0,-69,-17,77,-7,-2,-1,-61,10,81,-2,-1,2,-66,9,80,-1,-2,2,-68,13,77,-2,-2,2,104,7,28,-1,0,0,105,7,27,-1,0,-1,99,5,29,0,0,-1,-64,-12,78,-8,-3,-1,-64,-12,78,-5,-1,0,-70,-16,79,-6,-1,0,-71,15,78,-1,-2,2,-68,15,78,-1,-2,1,-64,14,78,-1,-2,2,1
102,8,32,0,0,0,103,8,31,0,0,-1,104,8,31,0,0,0,-69,-5,76,-8,-3,-1,-65,-6,75,-8,-2,-1,-65,-13,75,-8,-1,0,-67,13,74,-1,0,2,-66,10,72,-1,-1,2,-65,6,77,0,-2,1,103,8,28,-1,-1,0,102,6,28,-1,0,0,101,6,32,0,0,-1,-68,-10,78,-7,-3,0,-67,-17,76,-8,-2,0,-65,-20,74,-7,-2,0,-64,12,77,-1,0,1,-64,8,81,-1,0,1,-67,8,82,-1,0,2,106,7,31,-1,0,0,105,6,29,-1,-1,0,103,7,31,-1,-1,-1,-68,-12,77,-9,-2,0,-67,-10,77,-7,-2,0,-65,-13,77,-6,-2,-1,-67,7,79,-1,-1,2,-68,8,76,-1,-1,3,-69,5,78,-1,0,3,102,11,27,-1,0,-2,102,10,28,0,0,-1,102,8,29,0,0,0,-65,-9,76,-7,-2,0,-70,-13,77,-8,-3,0,-72,-13,77,-7,-3,0,-68,11,76,-1,0,2,-63,8,78,-1,-1,1,-60,8,81,-1,-1,0,2
